#Network	Quality Score	P-value	Gene List
N005M04164	0.1448	0.154712	Svm3G0017160 Svm9G0031360 Svm2G0020610 Svm3G0043730
N005M04165	0.1945	0.201698	Svm9G0014540 Svm1G0021070 Svm2G0001920 Svm9G0035410 Svm9G0015290
N005M04166	0.1061	0.808633	Svm7G0019070 Svm6G0024170 Svm5G0008130
N005M04167	0.2241	0.185839	Svm9G0039420 Svm1G0038990 Svm4G0038740 Svm2G0014040 Svm7G0029760 Svm1G0013790 Svm3G0032060 Svm2G0042920
N005M04168	0.2738	0.0720253	Svm5G0036060 Svm6G0035510 Svm5G0011540 Svm7G0004610
N005M04169	0.1191	0.328953	Svm7G0017800 Svm5G0001510 Svm7G0041530
N005M04170	0.09700	0.328953	Svm8G0013780 Svm9G0009230 Svm9G0060340
N005M04171	0.1300	0.442275	Svm8G0028450 Svm2G0014100 Svm6G0012280 Svm9G0017290
N005M04172	0.3373	0.00540862	Svm9G0000480 Svm1G0041260 Svm7G0036110 Svm4G0028930 Svm8G0025420 Svm7G0005430 Svm7G0006070 Svm7G0005420 Svm9G0048090 Svm1G0015030 Svm4G0032080 Svm1G0000290 Svm7G0009980 Svm9G0066040 Svm1G0029360 Svm5G0032210 Svm9G0064850 Svm2G0027980
N005M04173	0.1982	0.200983	Svm5G0045850 Svm5G0022690 Svm1G0041390 Svm3G0022420 Svm2G0014860
N005M04174	0.1300	0.500000	Svm7G0039910 Svm1G0014560 Svm5G0044750 Svm6G0000350 Svm6G0010830
N005M04175	0.1052	0.557725	Svm4G0009540 Svm2G0039570 Svm6G0000640 Svm1G0038880
N005M04176	0.1057	0.265435	Svm3G0048190 Svm5G0017420 Svm3G0027090 Svm4G0021770 Svm3G0034840
N005M04177	0.2300	0.113245	Svm9G0041100 Svm7G0025730 Svm8G0009580 Svm6G0035050 Svm1G0039210 Svm5G0049180
N005M04178	0.1891	0.468037	Svm4G0008250 Svm1G0011250 Svm7G0003630 Svm1G0001040 Svm5G0031150 Svm2G0045520
N005M04179	0.2279	0.0718360	Svm7G0003990 Svm2G0012770 Svm4G0007790 Svm9G0049910 Svm3G0047480
N005M04180	0.1843	0.0706191	Svm8G0020680 Svm2G0051650 Svm7G0013470 Svm4G0013000 Svm2G0018410
N005M04181	0.1269	0.661948	Svm8G0024170 Svm5G0045150 Svm9G0042140 Svm1G0014360 Svm2G0007390
N005M04182	0.1634	0.808633	Svm8G0017670 Svm7G0013990 Svm7G0011620
N005M04183	0.2192	0.215449	Svm8G0034330 Svm3G0054300 Svm9G0033940 Svm5G0034830 Svm9G0056910 Svm6G0035390 Svm6G0010410 Svm8G0023530
N005M04184	0.2175	0.247418	Svm8G0034330 Svm3G0054300 Svm9G0033940 Svm5G0034830 Svm9G0056910 Svm6G0035390 Svm7G0026520 Svm8G0023530
N005M04185	0.1238	0.557725	Svm3G0040400 Svm7G0000970 Svm2G0031070 Svm4G0007030
N005M04186	0.2072	0.148977	Svm9G0019330 Svm6G0014060 Svm5G0026300 Svm9G0019510 Svm4G0020030 Svm3G0009450
N005M04187	0.1720	0.405091	Svm9G0069010 Svm7G0036170 Svm5G0025130 Svm2G0050300 Svm4G0001450 Svm7G0037580
N005M04188	0.08018	0.156161	Svm2G0012640 Svm3G0044070 Svm7G0001010 Svm7G0043170
N005M04189	0.07958	0.156161	Svm2G0012640 Svm3G0044070 Svm7G0001010 Svm2G0005320
N005M04190	0.1814	0.500000	Svm9G0069000 Svm3G0028490 Svm1G0028420 Svm2G0000760 Svm7G0015470 Svm9G0046150 Svm6G0035370 Svm3G0052470 Svm9G0052430
N005M04191	0.2465	0.108187	Svm2G0031890 Svm1G0001050 Svm2G0049600 Svm2G0025150 Svm7G0012360 Svm5G0034760 Svm6G0018730 Svm1G0033010 Svm4G0034820
N005M04192	0.1850	0.147401	Svm2G0034630 Svm8G0001330 Svm9G0044280 Svm6G0003610 Svm2G0047600
N005M04193	0.1172	0.328953	Svm3G0006430 Svm5G0024050 Svm9G0053800
N005M04194	0.1410	0.331260	Svm4G0000070 Svm8G0009680 Svm2G0044790
N005M04195	0.2127	0.303849	Svm5G0050860 Svm8G0034750 Svm2G0036210 Svm8G0005700 Svm6G0010980 Svm2G0047710 Svm1G0009410
N005M04196	0.1169	0.233913	Svm5G0048000 Svm6G0018460 Svm1G0023350 Svm5G0021800
N005M04197	0.2171	0.150261	Svm3G0023640 Svm9G0030740 Svm2G0045250 Svm4G0032180
N005M04198	0.2133	0.520954	Svm2G0027170 Svm9G0024660 Svm9G0057990 Svm3G0046810 Svm8G0029810 Svm7G0029150 Svm2G0005520 Svm2G0000630
N005M04199	0.1405	0.150261	Svm2G0004660 Svm4G0006010 Svm5G0057670 Svm7G0033260
N005M04200	0.1285	0.500000	Svm4G0019490 Svm5G0012840 Svm7G0006550
N005M04201	0.2803	0.0621866	Svm1G0007730 Svm8G0013730 Svm5G0027400 Svm5G0034850 Svm9G0054940 Svm9G0061220 Svm1G0044270 Svm9G0009260 Svm2G0005250 Svm9G0068550 Svm9G0037640 Svm6G0001130
N005M04202	0.2275	0.361966	Svm7G0020500 Svm5G0037560 Svm8G0000050 Svm9G0003810 Svm1G0035460 Svm2G0009140 Svm4G0039260 Svm5G0015080 Svm5G0007620
N005M04203	0.2305	0.148135	Svm1G0009350 Svm3G0047310 Svm6G0026520 Svm2G0014510 Svm8G0005700
N005M04204	0.1311	0.557383	Svm6G0034770 Svm3G0010750 Svm8G0007530 Svm7G0009310
N005M04205	0.3015	0.0103696	Svm6G0000330 Svm2G0004810 Svm1G0017720 Svm5G0043180 Svm8G0021530 Svm7G0036830 Svm4G0025930
N005M04206	0.1973	0.159034	Svm4G0025950 Svm6G0029800 Svm5G0040070 Svm9G0025610 Svm5G0017510 Svm5G0056010 Svm2G0056370 Svm9G0048730
N005M04207	0.2441	0.0551051	Svm6G0028870 Svm8G0005590 Svm7G0000500 Svm7G0024770
N005M04208	0.3019	0.0155728	Svm6G0025110 Svm8G0018900 Svm9G0010270 Svm4G0027500 Svm4G0000170 Svm4G0012800 Svm2G0017570 Svm4G0036900 Svm5G0031640 Svm7G0029860
N005M04209	0.1465	0.328953	Svm6G0002140 Svm7G0037050 Svm3G0001120
N005M04210	0.1306	0.328953	Svm4G0035620 Svm4G0032580 Svm7G0032090
N005M04211	0.1186	0.808633	Svm1G0018760 Svm5G0021790 Svm2G0039360
N005M04212	0.2270	0.0468463	Svm9G0050340 Svm5G0030030 Svm2G0040970 Svm5G0036250 Svm6G0017750
N005M04213	0.2223	0.0453442	Svm9G0050340 Svm5G0030030 Svm2G0040970 Svm6G0017750 Svm7G0029050
N005M04214	0.2344	0.0852329	Svm7G0012010 Svm7G0009190 Svm6G0034750 Svm9G0068090 Svm5G0032250 Svm3G0041630
N005M04215	0.1652	0.0920193	Svm7G0003620 Svm1G0017780 Svm9G0050630
N005M04216	0.3133	0.105759	Svm8G0009810 Svm4G0026310 Svm4G0002700 Svm9G0060930 Svm5G0053180 Svm8G0032140 Svm4G0024970 Svm9G0057030 Svm1G0037170 Svm1G0004770 Svm4G0001370
N005M04217	0.1478	0.500000	Svm3G0044940 Svm3G0040090 Svm2G0017460 Svm9G0023000 Svm6G0032090
N005M04218	0.1729	0.287252	Svm8G0020110 Svm9G0010500 Svm3G0003010 Svm9G0057710 Svm9G0007520 Svm1G0048770
N005M04219	0.1265	0.265435	Svm3G0010700 Svm3G0030340 Svm9G0044110 Svm7G0020110 Svm5G0019730
N005M04220	0.1256	0.265435	Svm3G0010700 Svm3G0030340 Svm9G0044110 Svm7G0020110 Svm9G0045440
N005M04221	0.2628	0.106061	Svm9G0031440 Svm9G0032720 Svm3G0011750 Svm5G0051210 Svm9G0014150 Svm8G0021990 Svm4G0010000 Svm4G0000610 Svm7G0042130 Svm3G0033190
N005M04222	0.2421	0.234021	Svm2G0025470 Svm7G0039410 Svm2G0015010 Svm1G0041800 Svm5G0035970 Svm3G0022210
N005M04223	0.1684	0.154712	Svm1G0048290 Svm9G0059750 Svm9G0064350 Svm2G0047190
N005M04224	0.1069	0.332503	Svm5G0035920 Svm1G0009080 Svm2G0049580 Svm5G0016210
N005M04225	0.2280	0.150261	Svm1G0016310 Svm9G0027240 Svm5G0046150 Svm8G0002210
N005M04226	0.1719	0.0637689	Svm2G0014660 Svm4G0008750 Svm6G0022700 Svm7G0032440 Svm4G0012300 Svm1G0004710
N005M04227	0.1397	0.332503	Svm8G0018630 Svm9G0015040 Svm1G0037780 Svm3G0003720
N005M04228	0.2058	0.442617	Svm5G0031900 Svm5G0050530 Svm1G0028160 Svm7G0008680
N005M04229	0.3927	0.000779256	Svm9G0051940 Svm3G0014600 Svm7G0019880 Svm2G0039070 Svm2G0043860 Svm2G0045340 Svm3G0016680 Svm2G0056750 Svm5G0035590 Svm2G0042710 Svm9G0017470 Svm4G0028660 Svm9G0064610 Svm3G0053110 Svm1G0041940 Svm9G0011790 Svm1G0043590 Svm5G0018970 Svm7G0034700 Svm4G0002130 Svm9G0063680 Svm9G0026390 Svm7G0020510
N005M04230	0.2175	0.0969654	Svm5G0039540 Svm9G0049340 Svm1G0023040 Svm5G0048480
N005M04231	0.2079	0.0507957	Svm9G0043220 Svm9G0051890 Svm2G0001890 Svm5G0046310
N005M04232	0.1209	0.442275	Svm2G0029710 Svm3G0012970 Svm1G0011890 Svm6G0003380
N005M04233	0.2142	0.153076	Svm9G0067120 Svm7G0039350 Svm8G0030730 Svm9G0003050 Svm7G0040760 Svm3G0052280 Svm5G0058480
N005M04234	0.1986	0.147401	Svm2G0026230 Svm3G0013000 Svm8G0002340 Svm3G0047170 Svm3G0003100
N005M04235	0.3094	0.102250	Svm7G0024150 Svm1G0033760 Svm8G0003080 Svm9G0030390 Svm9G0049400
N005M04236	0.3174	0.00704703	Svm3G0035010 Svm2G0052860 Svm8G0000320 Svm2G0016390 Svm9G0053410 Svm8G0023360 Svm8G0015240
N005M04237	0.2254	0.268145	Svm8G0031710 Svm5G0045220 Svm1G0043770 Svm6G0033690 Svm6G0023970 Svm7G0010180 Svm9G0063780 Svm6G0026590 Svm7G0023170
N005M04238	0.1841	0.260555	Svm4G0006020 Svm5G0023570 Svm4G0027860 Svm2G0016280 Svm5G0021790 Svm3G0036570
N005M04239	0.2748	0.0180726	Svm2G0038600 Svm4G0022250 Svm9G0044650 Svm8G0003160 Svm4G0019980
N005M04240	0.2141	0.399040	Svm1G0026970 Svm9G0019530 Svm2G0039870 Svm2G0051700 Svm5G0055480 Svm7G0035870 Svm6G0011160
N005M04241	0.2039	0.113245	Svm1G0043550 Svm8G0026290 Svm1G0023320 Svm3G0018600 Svm1G0037790 Svm8G0012760
N005M04242	0.3654	0.00176038	Svm9G0067820 Svm2G0006110 Svm7G0016310 Svm7G0030640 Svm5G0028160 Svm4G0036990 Svm6G0035120 Svm1G0028910 Svm5G0050410 Svm1G0028500 Svm7G0016420 Svm5G0004250 Svm7G0041700 Svm9G0045020 Svm8G0012370 Svm2G0054900 Svm9G0050010 Svm7G0017370 Svm5G0054510 Svm9G0015250 Svm2G0004700
N005M04243	0.1210	0.667497	Svm7G0032170 Svm8G0023500 Svm7G0003530 Svm5G0009550
N005M04244	0.2888	0.0320465	Svm3G0001860 Svm8G0018080 Svm9G0014350 Svm1G0049550 Svm6G0028600 Svm9G0063230 Svm5G0022420 Svm4G0028810
N005M04245	0.1056	0.808633	Svm6G0028910 Svm3G0024530 Svm3G0009400
N005M04246	0.1992	0.535182	Svm8G0001090 Svm4G0006630 Svm7G0040800 Svm2G0024440 Svm2G0045060 Svm5G0031880 Svm9G0049160 Svm5G0039460 Svm9G0036790
N005M04247	0.1468	0.417018	Svm3G0040150 Svm8G0033170 Svm4G0021640 Svm5G0004050 Svm2G0010670
N005M04248	0.1612	0.442617	Svm5G0032030 Svm8G0038490 Svm7G0002530 Svm8G0033640
N005M04249	0.1613	0.187913	Svm1G0016040 Svm9G0023440 Svm4G0030330
N005M04250	0.2801	0.0317765	Svm5G0056660 Svm5G0020680 Svm9G0056880 Svm5G0052800 Svm3G0030040 Svm5G0008270 Svm8G0001350 Svm9G0060480 Svm5G0045010
N005M04251	0.1846	0.336168	Svm7G0021250 Svm2G0002930 Svm9G0028190 Svm1G0022960 Svm7G0008510
N005M04252	0.1684	0.154712	Svm4G0021390 Svm9G0032860 Svm8G0013490 Svm9G0017750
N005M04253	0.1760	0.808633	Svm8G0016260 Svm3G0036830 Svm1G0022940
N005M04254	0.1969	0.102250	Svm3G0044730 Svm8G0037840 Svm5G0019300 Svm3G0005030 Svm5G0046280
N005M04255	0.2099	0.198807	Svm5G0004700 Svm5G0017700 Svm4G0017060 Svm4G0012150 Svm5G0032370
N005M04256	0.2844	0.0790121	Svm6G0009970 Svm1G0047060 Svm5G0058380 Svm2G0046150 Svm5G0031010 Svm9G0068590 Svm1G0041650
N005M04257	0.1043	0.808633	Svm6G0002980 Svm9G0038850 Svm2G0032340
N005M04258	0.1469	0.328953	Svm3G0050170 Svm6G0008380 Svm8G0011320
N005M04259	0.1941	0.0993039	Svm9G0059330 Svm2G0002910 Svm3G0032710 Svm5G0003890 Svm5G0021000 Svm6G0015140
N005M04260	0.2979	0.0221741	Svm1G0045500 Svm4G0020830 Svm5G0009980 Svm7G0041210 Svm5G0008210 Svm2G0042230 Svm9G0051020 Svm2G0046030 Svm3G0023860 Svm1G0015270
N005M04261	0.1366	0.235197	Svm6G0018350 Svm2G0036980 Svm5G0053630 Svm2G0008480 Svm5G0002010 Svm6G0019390
N005M04262	0.1322	0.557383	Svm7G0023240 Svm9G0044450 Svm1G0024740 Svm9G0061780
N005M04263	0.2917	0.127827	Svm9G0032720 Svm5G0040540 Svm4G0031040 Svm8G0025070 Svm6G0035190 Svm1G0049420 Svm5G0041520 Svm7G0031180 Svm3G0015350 Svm1G0048130 Svm1G0003020 Svm4G0030460 Svm7G0010320 Svm2G0037200 Svm1G0044890 Svm5G0003910 Svm9G0065420
N005M04264	0.1197	0.337587	Svm9G0069010 Svm9G0066460 Svm4G0015370 Svm2G0008880 Svm2G0021520
N005M04265	0.1368	0.500000	Svm2G0041120 Svm6G0016090 Svm1G0036750 Svm9G0012580 Svm8G0007340
N005M04266	0.1728	0.200983	Svm2G0037640 Svm8G0002700 Svm6G0010850 Svm4G0037450 Svm4G0027000
N005M04267	0.1886	0.261223	Svm3G0004070 Svm2G0038710 Svm2G0026630 Svm6G0031720 Svm8G0026400 Svm9G0057490 Svm9G0006560
N005M04268	0.1502	0.262904	Svm5G0032260 Svm2G0046420 Svm3G0018240 Svm7G0008860 Svm7G0002040
N005M04269	0.1147	0.328953	Svm7G0010670 Svm5G0039870 Svm6G0022740
N005M04270	0.1611	0.332503	Svm5G0023290 Svm4G0019040 Svm7G0003790 Svm1G0046900
N005M04271	0.3775	0.000673810	Svm5G0002340 Svm9G0001700 Svm9G0002010 Svm2G0055400 Svm2G0000460 Svm9G0037790 Svm1G0009630 Svm2G0051470 Svm5G0057020 Svm9G0025500 Svm7G0027090 Svm7G0040250
N005M04272	0.1299	0.582982	Svm8G0003090 Svm1G0010200 Svm2G0046570 Svm4G0013640 Svm1G0030000
N005M04273	0.1290	0.582982	Svm8G0003090 Svm1G0010200 Svm2G0046570 Svm4G0013640 Svm8G0007430
N005M04274	0.1892	0.500000	Svm1G0029070 Svm9G0041450 Svm3G0045210
N005M04275	0.2723	0.479061	Svm1G0048150 Svm4G0014520 Svm2G0013810 Svm5G0033580 Svm8G0014930 Svm1G0037310 Svm9G0063900 Svm9G0024030
N005M04276	0.2563	0.0383886	Svm2G0018310 Svm8G0019000 Svm7G0036130 Svm9G0012590 Svm2G0016200 Svm9G0013900 Svm4G0013450 Svm9G0010460 Svm5G0012400
N005M04277	0.2268	0.105038	Svm2G0031000 Svm6G0010400 Svm7G0000930 Svm7G0012140 Svm2G0036130
N005M04278	0.2667	0.205922	Svm1G0035130 Svm1G0016600 Svm3G0019300 Svm1G0038700 Svm6G0018190 Svm9G0008840 Svm1G0039110 Svm1G0028140 Svm1G0035250 Svm9G0021260 Svm3G0022750 Svm7G0040710 Svm3G0040320
N005M04279	0.2452	0.0411084	Svm9G0003890 Svm7G0028860 Svm2G0005550 Svm8G0016340 Svm5G0010090 Svm7G0041560 Svm2G0055760 Svm4G0020800
N005M04280	0.2673	0.0254246	Svm7G0001150 Svm2G0018390 Svm6G0027420 Svm2G0048510 Svm1G0040250 Svm1G0003670 Svm1G0003720 Svm5G0047910 Svm3G0007260
N005M04281	0.1669	0.331260	Svm1G0044840 Svm2G0047350 Svm9G0041520
N005M04282	0.1102	0.328953	Svm8G0004170 Svm3G0019250 Svm3G0001030
N005M04283	0.4394	0.00157945	Svm3G0021220 Svm3G0026500 Svm1G0043730 Svm8G0012100 Svm5G0040630 Svm4G0012840 Svm1G0044300
N005M04284	0.1269	0.332503	Svm5G0029080 Svm1G0022370 Svm6G0001820 Svm6G0012480
N005M04285	0.1839	0.286238	Svm6G0015780 Svm3G0001420 Svm5G0023210 Svm9G0006840 Svm9G0033460 Svm8G0034980
N005M04286	0.3647	0.00609289	Svm1G0019070 Svm1G0006250 Svm6G0011070 Svm6G0033740 Svm8G0005330
N005M04287	0.3028	0.113402	Svm7G0043160 Svm9G0048050 Svm6G0029270 Svm8G0000350 Svm5G0026080 Svm2G0056660 Svm2G0040580 Svm3G0031010
N005M04288	0.09641	0.557383	Svm8G0029080 Svm4G0031050 Svm9G0056720 Svm9G0008930
N005M04289	0.1625	0.233913	Svm8G0022620 Svm5G0020360 Svm3G0040630 Svm7G0029160
N005M04290	0.1631	0.337587	Svm8G0026830 Svm7G0038140 Svm7G0002760 Svm4G0038650 Svm6G0002340
N005M04291	0.1620	0.233913	Svm6G0029880 Svm5G0056170 Svm6G0005330 Svm2G0033180
N005M04292	0.2049	0.396373	Svm6G0030970 Svm1G0016340 Svm4G0000200 Svm3G0023880 Svm3G0029940 Svm5G0020820 Svm2G0022370 Svm9G0059860
N005M04293	0.1128	0.557725	Svm3G0032820 Svm3G0036480 Svm9G0035500 Svm2G0057340
N005M04294	0.2272	0.557725	Svm1G0020610 Svm1G0023660 Svm8G0032670 Svm9G0002660
N005M04295	0.2023	0.145173	Svm5G0002640 Svm6G0004740 Svm5G0046110 Svm9G0046090 Svm5G0026390
N005M04296	0.2060	0.220637	Svm5G0004010 Svm1G0022860 Svm9G0065050 Svm3G0019000 Svm7G0031160 Svm7G0035880 Svm7G0019370
N005M04297	0.1214	0.337587	Svm4G0038160 Svm3G0023180 Svm4G0032960 Svm4G0007460 Svm3G0014300
N005M04298	0.09759	0.328953	Svm7G0036320 Svm3G0045470 Svm1G0046700
N005M04299	0.1158	0.442275	Svm9G0014440 Svm4G0038620 Svm3G0010070 Svm7G0011050
N005M04300	0.1586	0.332503	Svm4G0022040 Svm7G0026590 Svm2G0028040 Svm9G0052150
N005M04301	0.1111	0.662413	Svm6G0023490 Svm2G0056640 Svm6G0004470 Svm3G0012760 Svm8G0012220
N005M04302	0.2034	0.0551051	Svm7G0040940 Svm8G0000460 Svm9G0053330 Svm2G0044660
N005M04303	0.1097	0.328953	Svm5G0041400 Svm9G0033640 Svm2G0031800
N005M04304	0.1572	0.262904	Svm9G0058140 Svm3G0041110 Svm1G0014280 Svm5G0052410 Svm5G0014400
N005M04305	0.2452	0.0281022	Svm5G0031080 Svm9G0002480 Svm4G0006920 Svm1G0048810 Svm5G0055330 Svm4G0039230
N005M04306	0.05812	0.150261	Svm1G0021170 Svm1G0023360 Svm9G0054200 Svm9G0006340
N005M04307	0.2344	0.213269	Svm2G0050830 Svm2G0043830 Svm5G0033540 Svm6G0035210 Svm4G0016810 Svm7G0031380 Svm9G0017530 Svm3G0042000 Svm3G0035530
N005M04308	0.1618	0.184490	Svm5G0056250 Svm2G0029670 Svm4G0026660 Svm8G0032290 Svm8G0026550 Svm5G0006050 Svm7G0039360
N005M04309	0.1804	0.150261	Svm4G0022150 Svm7G0007720 Svm9G0013020 Svm7G0008450
N005M04310	0.1453	0.262904	Svm7G0012920 Svm2G0020090 Svm6G0013660 Svm1G0032480 Svm4G0001730
N005M04311	0.1375	0.667497	Svm3G0030110 Svm7G0009500 Svm8G0006590 Svm7G0001700
N005M04312	0.1406	0.332503	Svm5G0047010 Svm4G0006810 Svm8G0022510 Svm5G0042540
N005M04313	0.1684	0.114475	Svm2G0014660 Svm4G0008750 Svm6G0022700 Svm7G0032440 Svm4G0012300 Svm5G0009410
N005M04314	0.2021	0.233913	Svm7G0011650 Svm9G0063370 Svm4G0017340 Svm9G0008460
N005M04315	0.1657	0.331260	Svm4G0030530 Svm2G0008590 Svm2G0035390
N005M04316	0.1196	0.338052	Svm2G0050660 Svm7G0005140 Svm9G0036020 Svm6G0020950 Svm2G0003340
N005M04317	0.1741	0.0637689	Svm2G0014660 Svm4G0008750 Svm6G0022700 Svm7G0032440 Svm4G0012300 Svm1G0014870
N005M04318	0.3701	0.000882615	Svm2G0031650 Svm4G0039310 Svm7G0012700 Svm5G0058490 Svm5G0048090 Svm8G0019030 Svm8G0001170 Svm5G0019790 Svm6G0011490 Svm2G0012860 Svm5G0011850 Svm2G0042680
N005M04319	0.1276	0.328953	Svm7G0031970 Svm2G0044560 Svm5G0043860
N005M04320	0.2009	0.0996748	Svm5G0036530 Svm2G0048170 Svm7G0041270 Svm5G0057000 Svm8G0018320 Svm2G0046550 Svm8G0011160
N005M04321	0.3553	0.00195016	Svm5G0043440 Svm2G0054420 Svm2G0038610 Svm5G0002510 Svm2G0001310 Svm2G0001240 Svm9G0012710 Svm2G0027770 Svm7G0028140 Svm7G0027030 Svm9G0060790 Svm7G0002790 Svm9G0022520 Svm4G0007610 Svm4G0031600 Svm7G0034140
N005M04322	0.1718	0.0693959	Svm3G0012230 Svm4G0013990 Svm5G0019340 Svm7G0013380 Svm3G0004900
N005M04323	0.2366	0.215279	Svm1G0019840 Svm7G0032110 Svm9G0010540 Svm3G0011210 Svm9G0053370 Svm4G0003730 Svm9G0043510 Svm9G0007290
N005M04324	0.2003	0.0996748	Svm5G0036530 Svm2G0048170 Svm7G0041270 Svm5G0057000 Svm8G0018320 Svm2G0046550 Svm2G0031740
N005M04325	0.1765	0.328953	Svm3G0015140 Svm1G0032790 Svm9G0061700
N005M04326	0.1466	0.808633	Svm2G0015590 Svm8G0016230 Svm6G0010750
N005M04327	0.3076	0.00483228	Svm8G0029640 Svm6G0025640 Svm2G0001000 Svm3G0017140 Svm7G0023010 Svm3G0013110 Svm9G0030450 Svm7G0005710 Svm9G0003740
N005M04328	0.1113	0.557725	Svm8G0030950 Svm7G0023980 Svm2G0030850 Svm6G0017400
N005M04329	0.2522	0.188821	Svm5G0037180 Svm7G0000250 Svm9G0002670 Svm4G0034010 Svm6G0033540 Svm3G0015340
N005M04330	0.1268	0.661948	Svm4G0011710 Svm6G0014470 Svm1G0034910 Svm2G0010930 Svm3G0048570
N005M04331	0.2641	0.304640	Svm7G0030860 Svm2G0050580 Svm2G0020500 Svm6G0012720 Svm5G0046900 Svm5G0052060 Svm1G0041750
N005M04332	0.08546	0.442275	Svm1G0030950 Svm7G0010990 Svm7G0005330 Svm1G0010770
N005M04333	0.2069	0.235197	Svm3G0009370 Svm8G0038670 Svm7G0026910 Svm2G0027110 Svm2G0029410 Svm3G0039090
N005M04334	0.1531	0.154712	Svm1G0005540 Svm5G0047800 Svm8G0033060 Svm3G0037910
N005M04335	0.2555	0.0915751	Svm8G0018620 Svm9G0052160 Svm5G0046820 Svm9G0005240
N005M04336	0.3170	0.0257657	Svm9G0062770 Svm5G0006160 Svm3G0015690 Svm7G0024150 Svm1G0033760 Svm9G0060770 Svm3G0012100 Svm2G0053550 Svm9G0055750 Svm9G0068790 Svm9G0009660 Svm5G0032750 Svm6G0014850 Svm8G0003080 Svm9G0030390 Svm9G0049400 Svm8G0007910 Svm2G0050610
N005M04337	0.2209	0.0452060	Svm6G0003150 Svm7G0035280 Svm6G0027080 Svm5G0047210 Svm5G0045770 Svm5G0003820
N005M04338	0.2237	0.281186	Svm6G0012790 Svm7G0009730 Svm6G0031240 Svm8G0031240 Svm7G0016850 Svm9G0049020 Svm8G0003630 Svm2G0029930
N005M04339	0.2351	0.185309	Svm8G0015430 Svm7G0015940 Svm8G0004400 Svm3G0009920 Svm1G0012520 Svm7G0017580 Svm2G0029480 Svm7G0042060
N005M04340	0.2760	0.180748	Svm2G0000640 Svm7G0031990 Svm3G0009170 Svm9G0062770 Svm9G0064380 Svm8G0005660 Svm3G0026910 Svm4G0011580 Svm3G0036000 Svm8G0004010 Svm4G0021490 Svm8G0011960 Svm4G0032650 Svm1G0034250 Svm3G0004040
N005M04341	0.1683	0.235243	Svm2G0037570 Svm3G0046740 Svm1G0031140 Svm6G0008190
N005M04342	0.2734	0.0458531	Svm1G0034810 Svm7G0015720 Svm1G0008510 Svm6G0014020 Svm5G0015840 Svm1G0010330 Svm5G0007080 Svm1G0008690 Svm6G0010570
N005M04343	0.1179	0.337587	Svm4G0038160 Svm3G0023180 Svm4G0032960 Svm4G0007460 Svm6G0002950
N005M04344	0.1100	0.328953	Svm2G0039570 Svm1G0038880 Svm9G0034310
N005M04345	0.3164	0.0272572	Svm7G0014850 Svm3G0029410 Svm4G0011270 Svm9G0063620
N005M04346	0.2014	0.0915751	Svm9G0044140 Svm4G0019990 Svm9G0041250 Svm6G0013920
N005M04347	0.2316	0.185309	Svm1G0026970 Svm9G0019530 Svm2G0039870 Svm2G0051700 Svm5G0055480 Svm4G0036080 Svm6G0011160 Svm5G0043880
N005M04348	0.2245	0.156161	Svm7G0032350 Svm1G0022950 Svm1G0016610 Svm4G0015760
N005M04349	0.1193	0.442275	Svm5G0050290 Svm2G0002600 Svm5G0029230 Svm2G0049510
N005M04350	0.2395	0.0829456	Svm2G0056190 Svm8G0032340 Svm6G0025440 Svm3G0006300 Svm1G0035620 Svm9G0049700
N005M04351	0.1787	0.210856	Svm4G0029750 Svm5G0031290 Svm3G0017980 Svm5G0007330 Svm9G0022500 Svm7G0027870
N005M04352	0.2300	0.0790121	Svm5G0022580 Svm1G0035000 Svm8G0022780 Svm9G0069510 Svm9G0034710 Svm7G0004070 Svm5G0046560
N005M04353	0.1440	0.557725	Svm3G0009610 Svm3G0006560 Svm3G0003060 Svm5G0001940
N005M04354	0.1042	0.287252	Svm6G0014550 Svm3G0034100 Svm5G0053160 Svm5G0023400 Svm9G0013140 Svm9G0034020
N005M04355	0.1842	0.329091	Svm1G0039450 Svm7G0036760 Svm4G0036740 Svm4G0002190 Svm1G0039930 Svm3G0000900 Svm5G0003600 Svm9G0066500 Svm5G0047150
N005M04356	0.1226	0.661948	Svm9G0049760 Svm5G0010160 Svm9G0067460 Svm7G0025510 Svm9G0056650
N005M04357	0.1215	0.661948	Svm9G0049760 Svm5G0010160 Svm9G0067460 Svm7G0025510 Svm9G0027280
N005M04358	0.1193	0.661948	Svm9G0049760 Svm5G0010160 Svm9G0067460 Svm7G0025510 Svm1G0031630
N005M04359	0.1771	0.500000	Svm9G0069690 Svm1G0005740 Svm1G0033990
N005M04360	0.1823	0.582734	Svm9G0023800 Svm9G0000580 Svm4G0002690 Svm7G0008430 Svm6G0007110
N005M04361	0.2218	0.396373	Svm9G0057350 Svm5G0027290 Svm9G0038310 Svm1G0023500 Svm8G0025480 Svm9G0027220 Svm8G0005150 Svm6G0015070
N005M04362	0.1397	0.337587	Svm7G0034630 Svm7G0011660 Svm9G0007420 Svm9G0039130 Svm9G0021920
N005M04363	0.2596	0.0434913	Svm2G0022170 Svm8G0023590 Svm7G0001550 Svm4G0025620 Svm9G0064910 Svm6G0012040
N005M04364	0.3687	0.0404278	Svm3G0002840 Svm8G0012690 Svm2G0014540
